session_id;username;time;position_x;position_y;position_z;velocity_x;velocity_y;velocity_z;rotation_x;rotation_y;rotation_z;rotation_w;current_lap
5;Manel sin mirar;01/12/2019 16:38:13;179,4653;0,1096574;310,473;7,680686;-0,1046412;9,164768;0,003366831;-0,3553354;0,005538829;-0,9347165;0
5;Manel sin mirar;01/12/2019 16:38:13;180,2497;0,1116808;311,4295;7,949073;0,0484293;9,79971;0,004139377;-0,3356408;0,01223177;-0,9419015;0
5;Manel sin mirar;01/12/2019 16:38:13;181,0532;0,1109121;312,4354;8,076269;-0,09478495;10,23308;0,006951866;-0,3238084;0,01529492;-0,9459735;0
5;Manel sin mirar;01/12/2019 16:38:13;181,8691;0,1052765;313,4903;8,20187;-0,09338311;10,73371;0,006172;-0,315331;0,01319473;-0,94887;0
5;Manel sin mirar;01/12/2019 16:38:13;182,7012;0,09043881;314,5958;8,403088;-0,1471619;11,25516;0,001947218;-0,3102406;0,01592045;-0,9505228;0
5;Manel sin mirar;01/12/2019 16:38:14;183,5545;0,07946685;315,7499;8,5911;-0,1376224;11,69152;-0,0006801892;-0,3072207;0,0156128;-0,95151;0
5;Manel sin mirar;01/12/2019 16:38:14;184,4208;0,05694133;316,9373;8,746534;-0,1270529;12,03204;-0,002275583;-0,306097;0,00461841;-0,9519865;0
5;Manel sin mirar;01/12/2019 16:38:14;185,3047;0,05379754;318,153;8,885243;-0,04149346;12,19723;0,001189233;-0,3086601;0,00105489;-0,9511711;0
5;Manel sin mirar;01/12/2019 16:38:14;186,197;0,05102978;319,3711;8,909725;0,01696681;12,13704;0,00340669;-0,312996;-0,002616901;-0,9497447;0
5;Manel sin mirar;01/12/2019 16:38:14;187,0638;0,05328875;320,588;8,434382;0,013552;12,22973;0,0023974;-0,3084342;-0,001022853;-0,9512421;0
5;Manel sin mirar;01/12/2019 16:38:14;187,8682;0,05321645;321,8226;7,839995;-0,00554431;12,39961;0,002025301;-0,2911754;-0,0006984286;-0,9566673;0
5;Manel sin mirar;01/12/2019 16:38:14;188,6358;0,05293864;323,0621;7,590237;2,410647E-05;12,3759;0,002313023;-0,2760904;-0,0005792119;-0,9611288;0
5;Manel sin mirar;01/12/2019 16:38:14;189,3827;0,05313104;324,2965;7,389864;0,002098661;12,32195;0,002375619;-0,2669294;-0,0006078221;-0,963713;0
5;Manel sin mirar;01/12/2019 16:38:14;190,1108;0,05334929;325,5247;7,211957;0,006334292;12,25468;0,002340247;-0,261301;-0,0007306635;-0,9652543;0
5;Manel sin mirar;01/12/2019 16:38:14;190,8224;0,05702833;326,7454;7,054787;0,04989118;12,17295;0,002954944;-0,2577874;-0,002822718;-0,9661931;0
5;Manel sin mirar;01/12/2019 16:38:15;191,5162;0,0638656;327,9588;6,819043;0,08610349;12,12849;0,004179532;-0,2544943;-0,006306502;-0,9670447;0
5;Manel sin mirar;01/12/2019 16:38:15;192,1596;0,07475431;329,179;6,210912;0,09942257;12,24049;0,004488696;-0,2423017;-0,01034303;-0,9701355;0
5;Manel sin mirar;01/12/2019 16:38:15;192,7646;0,08611725;330,4009;5,97585;0,1477227;12,18624;0,004261728;-0,2298719;-0,01211677;-0,9731361;0
5;Manel sin mirar;01/12/2019 16:38:15;193,3512;0,1040156;331,6145;5,795396;0,1591773;12,10417;0,004369564;-0,2226002;-0,01927839;-0,9747095;0
5;Manel sin mirar;01/12/2019 16:38:15;193,9203;0,1263268;332,8187;5,621693;0,2960898;12,0001;0,00788822;-0,2179134;-0,02016095;-0,975728;0
5;Manel sin mirar;01/12/2019 16:38:15;194,4734;0,1428556;334,0135;5,474836;0,1046985;11,91316;0,004411279;-0,2149242;-0,02803838;-0,9762183;0
5;Manel sin mirar;01/12/2019 16:38:15;195,0058;0,144844;335,201;5,121678;0,17292;11,88049;-0,004423541;-0,2105685;-0,03196612;-0,9770464;0
5;Manel sin mirar;01/12/2019 16:38:15;195,4639;0,1581615;336,3962;4,173081;0,1171639;12,00392;-0,004491608;-0,1909833;-0,03749575;-0,9808666;0
5;Manel sin mirar;01/12/2019 16:38:15;195,8219;0,1518817;337,6022;3,249325;-0,2521725;12,0904;-0,002378084;-0,1583505;-0,04406446;-0,9863964;0
5;Manel sin mirar;01/12/2019 16:38:15;196,1115;0,1306378;338,8118;2,620254;-0,03144515;12,10803;-0,008528642;-0,1276579;-0,03536608;-0,9911509;0
5;Manel sin mirar;01/12/2019 16:38:16;196,3639;0,1258293;340,0171;2,460215;-0,129023;12,01643;-0,01238015;-0,1086287;-0,03039714;-0,9935404;0
5;Manel sin mirar;01/12/2019 16:38:16;196,6085;0,0891671;341,2113;2,430202;-0,3852198;11,88829;-0,009566176;-0,09717143;-0,01623509;-0,9950893;0
5;Manel sin mirar;01/12/2019 16:38:16;197,0203;0,04491508;341,4092;2,741635;0,5129673;1,00697;-0,003349605;0,008804374;-0,02141514;-0,9997263;0
5;Manel sin mirar;01/12/2019 16:38:16;197,2005;0,09591158;341,4893;2,069915;0,6004508;1,029166;-0,01770223;0,07920195;-0,01946179;-0,9965114;0
5;Manel sin mirar;01/12/2019 16:38:16;197,3903;0,1375688;341,5841;1,764003;0,2805571;0,9539339;-0,02709725;0,1586929;-0,01185991;-0,9868848;0
5;Manel sin mirar;01/12/2019 16:38:16;197,5529;0,1484882;341,6656;1,551657;0,01225393;0,7032868;-0,0297276;0,2262453;-0,01165481;-0,9735469;0
5;Manel sin mirar;01/12/2019 16:38:16;197,7009;0,1421773;341,7183;1,436726;-0,08764467;0,4166627;-0,02670768;0,2772399;-0,0187297;-0,9602469;0
5;Manel sin mirar;01/12/2019 16:38:16;197,8359;0,1425941;341,7307;1,293585;0,07106254;-0,07070547;-0,02790977;0,305788;-0,02077036;-0,9514638;0
5;Manel sin mirar;01/12/2019 16:38:16;197,962;0,1525199;341,6917;1,23963;0,09464455;-0,593006;-0,03038372;0,3141397;-0,02122851;-0,948653;0
5;Manel sin mirar;01/12/2019 16:38:16;198,0827;0,1578304;341,606;1,224073;0,02877615;-0,993508;-0,03261957;0,3069946;-0,02182888;-0,9509016;0
5;Manel sin mirar;01/12/2019 16:38:17;198,2174;0,1645581;341,4889;1,430337;0,1196074;-1,298521;-0,03441525;0,2945933;-0,02331641;-0,9547182;0
5;Manel sin mirar;01/12/2019 16:38:17;198,3755;0,1814305;341,3412;1,675492;0,1857988;-1,601219;-0,03444814;0,2792113;-0,02674967;-0,9592387;0
5;Manel sin mirar;01/12/2019 16:38:17;198,5564;0,2003728;341,1612;1,896982;0,1993127;-1,936227;-0,03450946;0,2610397;-0,0302582;-0,9642364;0
5;Manel sin mirar;01/12/2019 16:38:17;198,7597;0,2253807;340,9461;2,117421;0,2797457;-2,306677;-0,03311709;0,2391269;-0,03333714;-0,9698507;0
5;Manel sin mirar;01/12/2019 16:38:17;198,9814;0,2595152;340,6891;2,279712;0,3703378;-2,747739;-0,03001911;0,2137647;-0,03540908;-0,9757816;0
5;Manel sin mirar;01/12/2019 16:38:17;199,2166;0,2963535;340,3857;2,392427;0,3696485;-3,234424;-0,02526047;0,1846869;-0,03847078;-0,9817193;0
5;Manel sin mirar;01/12/2019 16:38:17;199,4591;0,3318672;340,0295;2,433551;0,333888;-3,79016;-0,02065502;0,1519417;-0,04087816;-0,9873278;0
5;Manel sin mirar;01/12/2019 16:38:17;199,7014;0,3636499;339,6142;2,408647;0,3056931;-4,403092;-0,01842229;0,1151878;-0,0403484;-0,992353;0
5;Manel sin mirar;01/12/2019 16:38:17;199,9301;0,3941854;339,1339;2,144843;0,3252566;-5,077528;-0,0170688;0,0755345;-0,03904573;-0,9962322;0
5;Manel sin mirar;01/12/2019 16:38:17;200,0996;0,4293979;338,6055;1,364411;0,3589609;-5,457026;-0,01556947;0,04597623;-0,04259584;-0,9979126;0
5;Manel sin mirar;01/12/2019 16:38:18;200,1893;0,4592453;338,0584;0,6153858;0,2335812;-5,43248;-0,0137626;0,03277516;-0,04540736;-0,9983359;0
5;Manel sin mirar;01/12/2019 16:38:18;200,2118;0,4753015;337,5282;-0,00282562;0,1297819;-5,226607;-0,01012785;0,03755635;-0,0447825;-0,9982392;0
5;Manel sin mirar;01/12/2019 16:38:18;200,1897;0,4801829;337,0428;-0,3887619;0,01141148;-4,582768;-0,01019818;0,05541698;-0,04506562;-0,9973937;0
5;Manel sin mirar;01/12/2019 16:38:18;200,1463;0,4831733;336,6246;-0,4348895;0,03852012;-3,94747;-0,0117677;0,081462;-0,04631824;-0,9955301;0
5;Manel sin mirar;01/12/2019 16:38:18;200,1122;0,4961562;336,2677;-0,2631619;0,1704514;-3,319858;-0,01387853;0,1081774;-0,04535408;-0,9929996;0
5;Manel sin mirar;01/12/2019 16:38:18;200,0964;0,5119375;335,9724;-0,09479346;0,1351689;-2,70692;-0,01642003;0,1309135;-0,04464986;-0,9902517;0
5;Manel sin mirar;01/12/2019 16:38:18;200,0935;0,5211115;335,7397;0,005688325;0,05631286;-2,077105;-0,01845187;0,1485443;-0,04503584;-0,9877074;0
5;Manel sin mirar;01/12/2019 16:38:18;200,0969;0,5236371;335,5693;0,04529519;0,01524551;-1,458696;-0,01904677;0,1612449;-0,04596173;-0,9856596;0
5;Manel sin mirar;01/12/2019 16:38:18;200,1009;0,5252005;335,4597;0,03096946;0,0169869;-0,8598413;-0,01919257;0,1693503;-0,04663304;-0,984265;0
5;Manel sin mirar;01/12/2019 16:38:18;200,1018;0,5266252;335,4093;-0,007385254;0,01022916;-0,2699222;-0,01931097;0,1731435;-0,04686546;-0,9835915;0
5;Manel sin mirar;01/12/2019 16:38:19;200,0983;0,5265913;335,4156;-0,05521504;-0,008514344;0,2829893;-0,01929305;0,1727905;-0,0468169;-0,9836561;0
5;Manel sin mirar;01/12/2019 16:38:19;200,0896;0,5244479;335,4756;-0,1073083;-0,02951129;0,8187224;-0,01910248;0,1686382;-0,04652261;-0,9843942;0
5;Manel sin mirar;01/12/2019 16:38:19;200,0772;0,5207187;335,5872;-0,1328196;-0,0415925;1,306763;-0,01872679;0,1605006;-0,04594932;-0,9857878;0
5;Manel sin mirar;01/12/2019 16:38:19;200,0637;0,516066;335,7457;-0,1323977;-0,0494643;1,769072;-0,0181671;0,1488403;-0,04514042;-0,9876634;0
5;Manel sin mirar;01/12/2019 16:38:19;200,0525;0,5096443;335,9491;-0,09074746;-0,08059543;2,20478;-0,01687484;0,1338642;-0,04476358;-0,9898444;0
5;Manel sin mirar;01/12/2019 16:38:19;200,0488;0,4989637;336,1933;0,003191626;-0,1176483;2,595631;-0,01455028;0,1156776;-0,04477509;-0,9921705;0
5;Manel sin mirar;01/12/2019 16:38:19;200,057;0,4862449;336,4738;0,1415523;-0,1406267;2,93149;-0,01222878;0,09440073;-0,04477384;-0,9944518;0
5;Manel sin mirar;01/12/2019 16:38:19;200,079;0,4717571;336,7832;0,2810704;-0,1134219;3,220307;-0,01014632;0,07025272;-0,04589821;-0,9964211;0
5;Manel sin mirar;01/12/2019 16:38:19;200,1244;0,4679452;337,1289;0,5392798;-0,0002562038;3,614425;-0,01018715;0,04300375;-0,04560589;-0,9979815;0
5;Manel sin mirar;01/12/2019 16:38:19;200,1929;0,4695688;337,5125;0,7947887;0,01809941;3,981535;-0,009428254;0,01305033;-0,04437642;-0,9988852;0
5;Manel sin mirar;01/12/2019 16:38:20;200,29;0,4695833;337,932;1,102948;-0,02969764;4,339746;-0,009461251;-0,01967336;-0,04498212;-0,9987493;0
5;Manel sin mirar;01/12/2019 16:38:20;200,426;0,466296;338,388;1,548657;0,003067307;4,703451;-0,01168326;-0,05551697;-0,04715199;-0,9972753;0
5;Manel sin mirar;01/12/2019 16:38:20;200,6117;0,4656911;338,8741;2,062387;-0,01328595;4,936684;-0,01237;-0,09473753;-0,04319784;-0,9944877;0
5;Manel sin mirar;01/12/2019 16:38:20;200,8535;0,465173;339,3851;2,665229;0,007391423;5,211334;-0,009725074;-0,1360076;-0,0398644;-0,9898577;0
5;Manel sin mirar;01/12/2019 16:38:20;201,1595;0,4773945;339,9146;3,331224;0,223632;5,323053;-0,006800908;-0,1802839;-0,04154245;-0,9827135;0
5;Manel sin mirar;01/12/2019 16:38:20;201,5253;0,5062249;340,4636;3,837539;0,285816;5,580987;-0,002976944;-0,223298;-0,05383604;-0,9732579;0
5;Manel sin mirar;01/12/2019 16:38:20;201,9383;0,5236388;341,0382;4,312797;0,1247195;5,858693;-0,003644448;-0,2611703;-0,05518278;-0,9637073;0
5;Manel sin mirar;01/12/2019 16:38:20;202,407;0,5249765;341,6201;4,921522;0,0192128;5,673172;-0,002815018;-0,2996093;-0,05435257;-0,9525084;0
5;Manel sin mirar;01/12/2019 16:38:20;202,9725;0,565772;342,1607;6,146711;0,6833352;5,201337;0,004948789;-0,348228;-0,05203042;-0,9359517;0
5;Manel sin mirar;01/12/2019 16:38:20;203,6228;0,6296772;342,656;6,781137;0,510273;4,840958;0,00595055;-0,3963925;-0,05173088;-0,9166033;0
5;Manel sin mirar;01/12/2019 16:38:21;204,322;0,6732476;343,1263;7,168633;0,4685355;4,681301;0,002291681;-0,4382261;-0,06358656;-0,8966099;0
5;Manel sin mirar;01/12/2019 16:38:21;205,0437;0,7394232;343,5888;7,272815;0,7625973;4,623979;0,006258144;-0,467334;-0,06378601;-0,8817546;0
5;Manel sin mirar;01/12/2019 16:38:21;205,7699;0,8103014;344,053;7,195164;0,5820413;4,646377;0,005691796;-0,4831891;-0,06443852;-0,8731229;0
5;Manel sin mirar;01/12/2019 16:38:21;206,4805;0,8395892;344,52;7,014997;0,1782776;4,763693;0,004408497;-0,4874361;-0,0667243;-0,8705944;0
5;Manel sin mirar;01/12/2019 16:38:21;207,1532;0,8756438;345,015;6,571164;0,4412367;5,212974;-0,007096164;-0,4765872;-0,07229737;-0,8761207;0
5;Manel sin mirar;01/12/2019 16:38:21;207,8038;0,9251625;345,5689;6,535408;0,4929521;5,726443;-0,01274815;-0,4552454;-0,07277483;-0,8872953;0
5;Manel sin mirar;01/12/2019 16:38:21;208,4722;0,9610091;346,1549;6,829668;0,2493837;5,886816;-0,01108827;-0,4393318;-0,0726252;-0,8953157;0
5;Manel sin mirar;01/12/2019 16:38:21;209,1945;0,9926471;346,7469;7,516428;0,4424577;5,867788;-0,008763406;-0,4369386;-0,08472788;-0,8954491;0
5;Manel sin mirar;01/12/2019 16:38:21;209,9664;1,045575;347,3096;7,904973;0,5946727;5,4441;-0,006727797;-0,4499672;-0,0883432;-0,8886393;0
5;Manel sin mirar;01/12/2019 16:38:21;210,7706;1,107541;347,8285;8,013844;0,6157981;5,027643;-0,007366995;-0,4714007;-0,08921422;-0,8773642;0
5;Manel sin mirar;01/12/2019 16:38:22;211,5726;1,172173;348,3287;7,959743;0,6932454;5,000038;-0,01195117;-0,4860543;-0,09544959;-0,8686184;0
5;Manel sin mirar;01/12/2019 16:38:22;212,3564;1,242743;348,8246;7,737484;0,705301;4,910694;-0,01254808;-0,4924764;-0,09797033;-0,8647031;0
5;Manel sin mirar;01/12/2019 16:38:22;213,1291;1,302282;349,3144;7,66236;0,5206563;4,855165;-0,01156122;-0,4952859;-0,1006477;-0,8628026;0
5;Manel sin mirar;01/12/2019 16:38:22;213,8857;1,367633;349,7935;7,519418;0,6085815;4,762183;-0,01203043;-0,4962412;-0,1029141;-0,8619795;0
5;Manel sin mirar;01/12/2019 16:38:22;214,6307;1,41147;350,2633;7,393533;0,4267595;4,658783;-0,01944242;-0,496477;-0,1044841;-0,8615194;0
5;Manel sin mirar;01/12/2019 16:38:22;215,3602;1,465677;350,7248;7,274687;0,5897371;4,609859;-0,02534768;-0,4964834;-0,1136127;-0,8602058;0
5;Manel sin mirar;01/12/2019 16:38:22;216,0752;1,51741;351,1759;7,107609;0,409334;4,412768;-0,03195065;-0,4973231;-0,1078834;-0,8602384;0
5;Manel sin mirar;01/12/2019 16:38:22;216,784;1,538534;351,6106;7,054469;0,08046843;4,326233;-0,04068863;-0,4998521;-0,1170285;-0,8572029;0
5;Manel sin mirar;01/12/2019 16:38:22;217,4811;1,549194;352,0389;6,837007;0,1654196;4,217597;-0,05262858;-0,5007489;-0,1236325;-0,8550999;0
5;Manel sin mirar;01/12/2019 16:38:22;218,1657;1,567011;352,4633;6,727832;0,1717343;4,195613;-0,0683734;-0,4997778;-0,1337656;-0,8530264;0
5;Manel sin mirar;01/12/2019 16:38:23;218,8423;1,574861;352,8882;6,704632;-0,01205755;4,226769;-0,08705499;-0,4988267;-0,1438071;-0,8502429;0
5;Manel sin mirar;01/12/2019 16:38:23;219,5064;1,571462;353,3091;6,589753;-0,1450511;4,177438;-0,09520909;-0,4995491;-0,1546664;-0,8470327;0
5;Manel sin mirar;01/12/2019 16:38:23;219,9815;1,489507;353,6568;-0,2816076;-2,403374;1,672744;-0,08245072;-0,5106031;-0,1680155;-0,8392003;0
5;Manel sin mirar;01/12/2019 16:38:23;219,9526;1,423316;353,8085;-0,2430737;-0,05631366;1,259711;-0,07164319;-0,5423154;-0,170373;-0,819594;0
5;Manel sin mirar;01/12/2019 16:38:23;219,9331;1,4317;353,9068;-0,1610882;0,01868625;0,8817454;-0,07877085;-0,5664555;-0,1710965;-0,8022776;0
5;Manel sin mirar;01/12/2019 16:38:23;219,9187;1,413554;353,9869;-0,1399569;-0,3056589;0,7563519;-0,07801384;-0,588512;-0,1754365;-0,7853595;0
5;Manel sin mirar;01/12/2019 16:38:23;219,9041;1,379526;354,0522;-0,1690739;-0,3113868;0,573404;-0,07218154;-0,6075912;-0,1789157;-0,7704623;0
5;Manel sin mirar;01/12/2019 16:38:23;219,8754;1,355604;354,0956;-0,3853106;-0,1988505;0,3429023;-0,06996146;-0,620037;-0,181382;-0,7601053;0
5;Manel sin mirar;01/12/2019 16:38:23;219,8123;1,337348;354,1168;-0,8115552;-0,1807839;0,1270389;-0,06982777;-0,6244716;-0,1824104;-0,7562312;0
5;Manel sin mirar;01/12/2019 16:38:23;219,6969;1,313761;354,1248;-1,403069;-0,2921521;0,08433733;-0,07187038;-0,6207641;-0,1826168;-0,7590374;0
5;Manel sin mirar;01/12/2019 16:38:24;219,518;1,275272;354,1371;-2,046727;-0,440422;0,1365406;-0,07584286;-0,6117735;-0,182614;-0,7659198;0
5;Manel sin mirar;01/12/2019 16:38:24;219,2747;1,223971;354,1491;-2,689803;-0,5524569;0,09987804;-0,08111972;-0,5984035;-0,1815929;-0,7761165;0
5;Manel sin mirar;01/12/2019 16:38:24;218,9678;1,164704;354,1524;-3,317721;-0,6208588;-0,02272863;-0,08758647;-0,5815496;-0,1788332;-0,7887632;0
5;Manel sin mirar;01/12/2019 16:38:24;218,6009;1,101195;354,1388;-3,881813;-0,6423616;-0,2372882;-0,09512419;-0,56156;-0,1749634;-0,8031124;0
5;Manel sin mirar;01/12/2019 16:38:24;218,1895;1,041465;354,0907;-4,237533;-0,561033;-0,6598297;-0,1012332;-0,5422309;-0,1707733;-0,8164399;0
5;Manel sin mirar;01/12/2019 16:38:24;217,7699;0,9942624;354,0007;-4,120573;-0,4115663;-1,047549;-0,1051391;-0,5280481;-0,1676369;-0,8258383;0
5;Manel sin mirar;01/12/2019 16:38:24;217,3804;0,9664729;353,8805;-3,715268;-0,1736201;-1,271764;-0,1033328;-0,521111;-0,166888;-0,8306107;0
5;Manel sin mirar;01/12/2019 16:38:24;217,0319;0,955062;353,7535;-3,346429;-0,09504604;-1,247331;-0,0998414;-0,5199904;-0,1626936;-0,8325698;0
5;Manel sin mirar;01/12/2019 16:38:24;216,7196;0,947539;353,6354;-2,972104;-0,06374227;-1,12763;-0,09886602;-0,5209045;-0,1561342;-0,8333703;0
5;Manel sin mirar;01/12/2019 16:38:24;216,4429;0,9376341;353,5311;-2,63764;-0,138984;-0,9923141;-0,1009246;-0,5222741;-0,1541158;-0,8326418;0
5;Manel sin mirar;01/12/2019 16:38:25;216,2037;0,9270073;353,4425;-2,213007;-0,06944323;-0,799693;-0,1025054;-0,523585;-0,157252;-0,8310375;0
5;Manel sin mirar;01/12/2019 16:38:25;216,0086;0,9219586;353,3711;-1,765739;-0,04766003;-0,6745146;-0,09840053;-0,525746;-0,1588718;-0,8298604;0
5;Manel sin mirar;01/12/2019 16:38:25;215,8569;0,9147114;353,3075;-1,349866;-0,07810613;-0,6037616;-0,09484762;-0,5284796;-0,1601279;-0,8282949;0
5;Manel sin mirar;01/12/2019 16:38:25;215,7484;0,9108125;353,255;-0,8955272;0,004232463;-0,4579352;-0,09268454;-0,5325229;-0,1608978;-0,8257971;0
5;Manel sin mirar;01/12/2019 16:38:25;215,6822;0,9118896;353,221;-0,5177022;0,00796217;-0,2565845;-0,09145386;-0,5371809;-0,160909;-0,8229102;0
5;Manel sin mirar;01/12/2019 16:38:25;215,6502;0,9134481;353,2106;-0,1917514;0,01559028;-0,007361818;-0,0917447;-0,5400266;-0,1612471;-0,8209468;0
5;Manel sin mirar;01/12/2019 16:38:25;215,65;0,9112627;353,2234;0,1149659;-0,03752829;0,2236151;-0,09281835;-0,5401086;-0,1619846;-0,8206269;0
5;Manel sin mirar;01/12/2019 16:38:25;215,679;0,9031948;353,2606;0,4018385;-0,1118062;0,4706361;-0,0937696;-0,5373573;-0,1624766;-0,8222262;0
5;Manel sin mirar;01/12/2019 16:38:25;215,7358;0,8887501;353,3219;0,6575076;-0,1668625;0,6971853;-0,09487722;-0,5320895;-0,1628363;-0,8254474;0
5;Manel sin mirar;01/12/2019 16:38:25;215,8144;0,8700945;353,4063;0,887161;-0,2145669;0,961279;-0,09730456;-0,5237361;-0,1618557;-0,8306835;0
5;Manel sin mirar;01/12/2019 16:38:26;215,9162;0,8467698;353,5181;1,124408;-0,2505041;1,243471;-0,1019117;-0,5125107;-0,1604991;-0,837369;0
5;Manel sin mirar;01/12/2019 16:38:26;216,0426;0,8181037;353,6613;1,358645;-0,3153237;1,564151;-0,1081147;-0,4982915;-0,1595576;-0,8453154;0
5;Manel sin mirar;01/12/2019 16:38:26;216,1935;0,7795424;353,8397;1,612176;-0,4423617;1,939051;-0,1152847;-0,4811739;-0,1576344;-0,8545949;0
5;Manel sin mirar;01/12/2019 16:38:26;216,3679;0,7273085;354,0587;1,83612;-0,5708493;2,364688;-0,1225152;-0,460732;-0,1548507;-0,8652961;0
5;Manel sin mirar;01/12/2019 16:38:26;216,5737;0,6782116;354,3295;2,183557;-0,4924061;2,947683;-0,1214583;-0,4394237;-0,1482718;-0,8775934;0
5;Manel sin mirar;01/12/2019 16:38:26;216,8089;0,6199607;354,6606;2,454616;-0,677943;3,539194;-0,1140894;-0,4144666;-0,1385585;-0,8921897;0
5;Manel sin mirar;01/12/2019 16:38:26;217,069;0,5209697;355,0323;2,764686;-1,018225;3,882474;-0,1204754;-0,385529;-0,1371264;-0,9044608;0
5;Manel sin mirar;01/12/2019 16:38:26;217,3772;0,4472304;355,4536;3,298982;-0,5693945;4,403041;-0,1207154;-0,3683959;-0,1232549;-0,9135209;0
5;Manel sin mirar;01/12/2019 16:38:26;217,7422;0,3996805;355,915;3,881334;-0,4563259;4,733706;-0,1009086;-0,3658245;-0,08920123;-0,9208871;0
5;Manel sin mirar;01/12/2019 16:38:26;218,1603;0,3532728;356,4081;4,327714;-0,5010603;5,089853;-0,08777314;-0,3675978;-0,05565547;-0,9241592;0
5;Manel sin mirar;01/12/2019 16:38:27;218,6023;0,29356;356,9468;4,432501;-0,6376792;5,655956;-0,07795823;-0,3662647;-0,0204171;-0,9270145;0
5;Manel sin mirar;01/12/2019 16:38:27;219,0126;0,2184198;357,5659;4,199264;-0,8118558;6,329095;-0,06582097;-0,3545844;0,01926127;-0,9325056;0
5;Manel sin mirar;01/12/2019 16:38:27;219,4415;0,1453997;358,2273;4,380935;-0,740853;6,745445;-0,0336563;-0,3366275;0,03191838;-0,9404948;0
5;Manel sin mirar;01/12/2019 16:38:27;219,9046;0,08091914;358,9116;4,77869;-0,5967637;6,952488;-0,009216416;-0,3205498;-0,008099221;-0,9471523;0
5;Manel sin mirar;01/12/2019 16:38:27;220,4004;0,04271107;359,6372;5,104146;-0,1716587;7,469298;0,01034642;-0,3135352;-0,01344819;-0,949425;0
5;Manel sin mirar;01/12/2019 16:38:27;220,9152;0,04783401;360,4277;5,130727;0,141029;8,203209;0,004842213;-0,298997;0,004051168;-0,9542332;0
5;Manel sin mirar;01/12/2019 16:38:27;221,4408;0,05591617;361,2743;5,371949;0,02923534;8,617417;4,583741E-05;-0,2830688;0,0005433745;-0,9590994;0
5;Manel sin mirar;01/12/2019 16:38:27;221,9928;0,05524588;362,1695;5,589242;-0,01526768;9,24514;0,001940446;-0,2746534;-0,001246255;-0,9615406;0
5;Manel sin mirar;01/12/2019 16:38:27;222,5343;0,05431792;363,1285;5,226729;-0,004400762;9,794195;0,00256188;-0,2593517;-0,0009669531;-0,9657791;0
5;Manel sin mirar;01/12/2019 16:38:27;223,0407;0,05419318;364,1332;5,008482;-0,0005450948;10,18916;0,002244954;-0,2394167;-0,0005971827;-0,9709142;0
5;Manel sin mirar;01/12/2019 16:38:28;223,5448;0,05412223;365,1682;5,065541;-0,0007451741;10,46157;0,002200701;-0,2269556;-0,000388801;-0,9739026;0
5;Manel sin mirar;01/12/2019 16:38:28;224,0556;0,05404523;366,234;5,112753;-0,0009029295;10,77753;0,002228028;-0,22127;-0,0005008727;-0,97521;0
5;Manel sin mirar;01/12/2019 16:38:28;224,5467;0,05398067;367,3303;4,702714;-0,0004032518;11,11034;0,002246631;-0,2098409;-0,0007498377;-0,9777327;0
5;Manel sin mirar;01/12/2019 16:38:28;224,968;0,05395414;368,4679;3,885039;-0,0002863034;11,56387;0,002246531;-0,1820512;-0,0008403566;-0,9832861;0
5;Manel sin mirar;01/12/2019 16:38:28;225,3192;0,05391072;369,6388;3,31058;-0,0002521736;11,75778;0,002343442;-0,1501225;-0,0004427879;-0,9886645;0
5;Manel sin mirar;01/12/2019 16:38:28;225,6353;0,05393963;370,8135;3,073058;0,0005752986;11,72294;0,002433024;-0,1298054;-0,0001889588;-0,9915366;0
5;Manel sin mirar;01/12/2019 16:38:28;225,9303;0,05400453;371,9812;2,874123;0,0005878202;11,64506;0,002432483;-0,1187675;-0,0002813879;-0,9929191;0
5;Manel sin mirar;01/12/2019 16:38:28;226,2082;0,05404767;373,1404;2,721068;0,0003625935;11,55479;0,002421648;-0,1126188;-0,000316319;-0,9936352;0
5;Manel sin mirar;01/12/2019 16:38:28;226,4593;0,05408739;374,2922;2,307386;0,0004648043;11,49889;0,002413777;-0,1050493;-0,0004529729;-0,994464;0
5;Manel sin mirar;01/12/2019 16:38:28;226,6477;0,05415287;375,4389;1,64505;0,0007511078;11,44416;0,002430606;-0,08698705;-0,0005310168;-0,9962064;0
5;Manel sin mirar;01/12/2019 16:38:29;226,7948;0,05420939;376,5786;1,412041;0,0004053784;11,3559;0,002451215;-0,06941813;-0,0001341193;-0,9975847;0
5;Manel sin mirar;01/12/2019 16:38:29;226,9304;0,05424193;377,7076;1,317211;0,0003296832;11,24749;0,002449928;-0,05960256;-4,530139E-05;-0,9982193;0
5;Manel sin mirar;01/12/2019 16:38:29;227,0568;0,05428179;378,8259;1,230798;0,0004389877;11,13986;0,002446041;-0,05427956;-0,00014007;-0,9985228;0
5;Manel sin mirar;01/12/2019 16:38:29;227,1719;0,05432707;379,9336;1,049216;0,0004526247;11,03735;0,002447339;-0,05017585;-0,0002081827;-0,9987374;0
5;Manel sin mirar;01/12/2019 16:38:29;227,2476;0,05437825;381,0308;0,5900904;0,000566346;10,92946;0,002455757;-0,03873465;-0,0003351481;-0,9992465;0
5;Manel sin mirar;01/12/2019 16:38:29;227,2986;0,05442642;382,1174;0,4910543;0,0004005601;10,82101;0,002460812;-0,02771205;-2,638553E-05;-0,9996129;0
